,rmse,mean,median,std,min,max,sse
0_kitti.txt,0.0827262655084904,0.05766605548608316,0.03686773658853373,0.059314931085328135,0.0027904305908944237,0.5721455874136586,5.48175163898998
1_kitti.txt,0.0884273338942051,0.059823317287834125,0.03785262739619072,0.06511961369907197,0.0011146801464567084,0.8795515873767292,6.302431063987611
2_kitti.txt,0.0962454256528236,0.06745426181396477,0.038892752113048754,0.06865205402772948,0.0013262821002175027,0.7681364157407234,7.51244056882458
3_kitti.txt,0.09824927320413404,0.06212910335014918,0.04249109824315197,0.07611106491205503,0.0027391023290199443,1.3018174801714626,7.664418230001614
4_kitti.txt,0.08123490623138625,0.059279147280101474,0.041191858250764976,0.05554361068715423,0.0010608697385316014,0.5306521805557926,5.318882652280226
5_kitti.txt,0.08907967196585571,0.05951977452891298,0.032048938251986514,0.06627657502897853,0.0008769482198049396,0.6916993842720627,6.435437433568557
6_kitti.txt,0.08907225918148909,0.05669280293086203,0.03874393077216637,0.06870075291826726,0.0034012144790617938,1.275685082240011,6.347093884555494
7_kitti.txt,0.0845377634746238,0.05524152928470424,0.02933429840707123,0.06399224090136711,0.00206565474819152,0.9356336451850101,5.831652897885814
8_kitti.txt,0.08703414976654468,0.05866183597170925,0.040208382654886285,0.06429410724174967,0.001024942404986901,0.6991138898100138,6.173578728852044
9_kitti.txt,0.09850164072924676,0.06132740837843261,0.03543366779981927,0.07708127015000828,0.001038427937206291,1.0618910002822313,7.965812618836308
