,rmse,mean,median,std,min,max,sse
0_kitti.txt,8.586502533461877,4.379479425177733,2.8540162914124547,7.385674357944041,0.5031855474551441,80.53127506777527,25362.44086045865
1_kitti.txt,12.448342949006003,8.002706364386285,5.1951870800616895,9.535089565467059,1.354670060322591,93.21234495467574,66168.45040918082
2_kitti.txt,6.43280801860032,4.382514554966145,4.0750685266572,4.708989825820234,0.481853010834907,57.958148322801875,23545.799813371923
3_kitti.txt,9.017388053555036,5.2132281190637935,4.474750394461216,7.357685769791997,0.558644270004636,116.30144649829167,44478.3681576932
4_kitti.txt,9.432595358697329,5.342493244512503,4.346108510473347,7.773777790318982,1.2366820308593,122.6956177185492,46533.32627008031
5_kitti.txt,19.066113931171998,6.12595823579463,2.440946821411261,18.055174774278175,0.32925272063387734,233.2684371908722,73430.37348815904
6_kitti.txt,9.70338975529266,4.658066928803681,3.988295821238662,8.512237380965358,0.5124717658050029,179.82807809272515,51879.83078145832
7_kitti.txt,0.14655542643569033,0.09679854598976996,0.07158330636661167,0.11003878639831245,0.009510797126840978,1.184030067583632,4.424569561655891
8_kitti.txt,9.020956960652239,5.672138963205607,4.761149334982501,7.0145922239304035,0.49940883488138443,92.74100162923517,44432.20480932328
9_kitti.txt,6.826337896627884,3.921302380500916,2.5114664418526913,5.587689747974188,0.22471224275882226,72.83068531273543,16263.012288549362
