,rmse,mean,median,std,min,max,sse
0_kitti.txt,0.11853454579968241,0.0814394602070058,0.049406931715980096,0.0861281189225013,0.0016035904362040406,0.6137145797576001,55.07771910791307
1_kitti.txt,0.12760280510232838,0.097616997627167,0.07456666772364337,0.08217905842877776,0.001526073646527988,0.6170380071953736,64.82053643840152
2_kitti.txt,0.1310244988317569,0.094153280173654,0.05999284606542144,0.0911184894884374,0.0016262427906667243,0.859226014434113,67.33061847151143
3_kitti.txt,0.12327703390397703,0.08939203115053687,0.05974947383797159,0.08488988075703574,0.0023346755287862713,0.6403473401801704,60.25700540456353
4_kitti.txt,0.13977176085704401,0.10527879713615931,0.07326589659957239,0.09193758756157411,0.0017246310050387762,0.6619259858572829,76.73797808273312
5_kitti.txt,0.14222228688171643,0.10556463610362063,0.07386017561539568,0.09530627728631205,0.0016557754262584428,0.6686056195928317,79.77599352585253
6_kitti.txt,0.1431969798971966,0.11144718751868864,0.08033337543334171,0.08991606889679048,0.004315617341664819,0.6426569813515373,80.66814545330173
7_kitti.txt,0.13274278574586276,0.09535558438283402,0.06318424152033954,0.09234695281697304,0.0013793203191189588,0.6740448855528112,69.33724660439592
8_kitti.txt,0.13959109222885993,0.1031838881751107,0.07365539747963201,0.09401467040155131,0.0015795067913012505,0.6812774817953646,76.59818067953874
9_kitti.txt,0.1293397152343452,0.09462940860149936,0.06727533113846156,0.0881704994010581,0.0016860055832068346,0.6515583567773174,65.56001803071702
