,rmse,mean,median,std,min,max,sse
0_kitti.txt,0.07275145401032766,0.06266996923330914,0.05673665466895606,0.03694927627048879,0.008210474619681348,0.20274586693963823,0.825672753456224
1_kitti.txt,0.05918160005854606,0.05283778291339769,0.04799207142116111,0.026657653352955852,0.006374161277447197,0.12632538779305857,0.5393791149654136
2_kitti.txt,0.07048497019157815,0.06031054141339314,0.04684451174480957,0.036479715148710415,0.004292503846286471,0.15689430643695138,0.7799965705965026
3_kitti.txt,0.0645776967744784,0.055434787354233746,0.04866563886304035,0.0331249644782808,0.003936795191193461,0.1595437649488367,0.6547337905493471
4_kitti.txt,0.0717458174356047,0.060940669878174474,0.055371337666879475,0.037864192508258725,0.007319117575029616,0.17377896325964248,0.7978566595229832
5_kitti.txt,0.06680140359958965,0.060504699729514826,0.05631182026104996,0.02831269739033209,0.013027764978913482,0.13881934024589296,0.7050635486142924
6_kitti.txt,0.06498094636756474,0.05717009904220646,0.05157134301402472,0.03088856044442068,0.009275063168203028,0.15975989826822387,0.6333785086236489
7_kitti.txt,0.06205902749654214,0.05300966452731078,0.042230885590313405,0.032269154939640776,0.004797193954471319,0.17513433977289566,0.5969550485415689
8_kitti.txt,0.06943653761715787,0.06097750817373777,0.05169568563624772,0.03321409720556506,0.006565636565333722,0.15410659732862114,0.7521435099764009
9_kitti.txt,0.07656230185644634,0.06609186746968641,0.05785811385867355,0.03864778285913712,0.005816444233697643,0.2102959148475305,0.9027150540958716
