,rmse,mean,median,std,min,max,sse
0_kitti.txt,35.14008260886153,30.104809846697872,24.745259866928496,18.12528151096627,2.014567674944734,64.95316098609288,1523774.5507048944
1_kitti.txt,38.66769430496494,33.05520631583984,26.86872693244041,20.063497159754565,4.1596653813517195,71.36051454647344,1854036.32274915
2_kitti.txt,36.86339190301717,31.544425675622357,25.89580616597413,19.075085095237938,3.1665572422257773,68.70872810812217,1689124.7106061215
3_kitti.txt,39.625339736444545,33.94289472961022,27.88605952816899,20.44620861194687,4.126242920700918,75.10571878393087,1943867.42594507
4_kitti.txt,36.991743712100146,31.637196967671123,25.776217108986405,19.169686249140383,3.5787908974926435,69.21542630254451,1689960.5420342004
5_kitti.txt,39.05783659719246,33.26855811658829,26.894486305412737,20.462591245885125,1.8313191619878095,73.49582696383992,1896214.647368663
6_kitti.txt,38.16732938280863,32.65655377424287,26.98937083783047,19.755873248373288,3.000601265916353,72.65918543131528,1810734.0750442485
7_kitti.txt,37.458197637775605,31.99875012433559,25.725121687610685,19.472970003340304,1.7207239292152887,71.05788238576147,1732848.9642842626
8_kitti.txt,36.85916429149986,31.514239712603306,25.53972332387712,19.11676456946508,1.9427745958451317,69.41485559273039,1686020.1084043127
9_kitti.txt,32.626550532528746,28.15310962242705,23.322548965045247,16.48921520992608,3.1262415759300395,58.50582349444744,1316776.3561690932
