,rmse,mean,median,std,min,max,sse
0_kitti.txt,6.927264941726334,6.094642217668073,5.931903158738406,3.292770233631364,0.6776641056894664,29.399701330295752,118479.9019454179
1_kitti.txt,7.06683262272764,6.4197881505132655,5.759034402978398,2.954055419279924,1.245083548301769,14.820161002244834,123002.52373136606
2_kitti.txt,9.078055022351071,7.931430918579291,6.863996431909728,4.416275192131711,1.2557106132423765,19.399728977184807,182210.9044883109
3_kitti.txt,6.932201096849268,6.3598110445748,6.041107138986785,2.758299389925356,1.1286531642241489,18.62888616263607,126529.89992016752
4_kitti.txt,7.508152110545471,6.650332287121258,5.918470034298113,3.4850292087672607,1.0744069454323197,17.791700476112965,148315.64789079764
5_kitti.txt,8.802926592839638,7.637778291329539,6.8903004285795415,4.376740724719539,0.5889565770564466,20.20064418593052,194116.24908030283
6_kitti.txt,6.478685732921584,5.865580246710761,5.404473665512239,2.7510611035304575,0.6131972292572302,13.143505623306492,103002.64709890998
7_kitti.txt,7.113925073296655,6.341951141114543,5.856604104100851,3.2229777647689035,0.9891041510152384,15.557513855995106,126519.82487119705
8_kitti.txt,7.508152110545471,6.650332287121258,5.918470034298113,3.4850292087672607,1.0744069454323197,17.791700476112965,148315.64789079764
9_kitti.txt,7.525875221120955,6.559667181366556,5.948811719319861,3.689114299338655,0.28185696460280746,25.653792437877375,140181.0246636089
