,rmse,mean,median,std,min,max,sse
0_kitti.txt,2.0608728202556437,1.799062158265912,1.4563575914342484,1.0052721681037673,0.15289177496474812,4.774482522544946,1805.058632039092
1_kitti.txt,1.770454522354462,1.5532696842897926,1.3642293749859495,0.8496249193565674,0.12192955012144062,3.961365937161071,1350.973471977633
2_kitti.txt,1.8444407122087423,1.6203785924372605,1.3471332310771789,0.8810986085700826,0.5128857602526736,4.5843255987802305,1432.225808699152
3_kitti.txt,1.5125406300680055,1.3277288925696185,1.1126189180484996,0.7245102797354732,0.2597405414772951,3.6131584479507977,988.3205960860162
4_kitti.txt,1.6860895864471255,1.5182097269176502,1.4629334937891798,0.73344210311249,0.19123601202485602,4.090355471080259,1205.388791654786
5_kitti.txt,1.5291384304580575,1.3255520879173972,1.012326543599129,0.7623490025713686,0.17503839806409593,3.910170088192836,1019.4832520236272
6_kitti.txt,1.6307035448995169,1.4289120272744609,1.1071775238305483,0.7857508954231236,0.25735173704884257,3.8804592024610614,1140.7942480282277
7_kitti.txt,2.60645992485575,2.237159619153396,1.996538156796701,1.3374416541698082,0.7568693014828849,7.377781843230029,2928.0559694878666
8_kitti.txt,1.8479812113623229,1.639928419723524,1.3945028542042792,0.8518622750957235,0.14982376046713683,4.287550782344676,1441.1445832853226
9_kitti.txt,2.1162226729480924,1.8471443040445228,1.4963720676465744,1.0326937210690519,0.13337017079545405,4.707449662648698,1903.3193206373167
