,rmse,mean,median,std,min,max,sse
0_kitti.txt,9.885249253217594,8.866801910490683,8.964989316328559,4.370123188007154,0.5293429026303706,29.826582392739436,133482.99672239448
1_kitti.txt,5.289402205666575,4.842227220365188,4.88658400810361,2.128523253259138,0.5681326405605697,11.635341366690518,39868.33036296736
2_kitti.txt,5.698585851372484,5.00527756074356,4.756317564878527,2.7241654218089737,0.3333690533162449,17.16238036431323,44099.5299980183
3_kitti.txt,6.415764960153061,5.93774580975171,6.1264777918098465,2.430064756895137,1.4016579381701386,18.826001013049556,56680.12911294859
4_kitti.txt,5.470451325855012,4.93835826858513,4.868505362332987,2.3533923004135415,0.1893268506244954,15.833125025268396,40968.47182300339
5_kitti.txt,6.10719669167003,5.026589888700161,4.283020585864119,3.4686085858111273,0.2923746223421854,20.639041490482473,51545.63067729009
6_kitti.txt,5.813216595653438,5.2736915574182,5.117036572131228,2.4457441700219875,1.120812218316177,22.62740282108216,45621.20770377375
7_kitti.txt,5.4459517355096665,5.0557254583326445,4.845143380069818,2.0243592555344327,0.7592154944107203,9.950134230202059,38615.22417776198
8_kitti.txt,7.82145647494087,7.241607151967944,7.266445210468473,2.955386141599974,3.1564290406420743,18.198718329354644,83259.42187096586
9_kitti.txt,6.5981021043594,5.845958436161788,5.366306392992655,3.0593661667444714,0.4449993067034711,21.33529264324568,59425.20863308841
