,rmse,mean,median,std,min,max,sse
0_kitti.txt,0.8612394884761331,0.23765500454535626,0.07995985173061193,0.8278004320638991,0.0020322218830277233,17.63896302912309,1012.4661681370117
1_kitti.txt,0.4689673473880367,0.15969650840859068,0.06525463749602126,0.4409392227033975,0.001895108320306617,6.157135820372229,313.1808510326282
2_kitti.txt,0.31194347902999225,0.11251587330682444,0.06810974507059817,0.29094486137984604,0.003933595779773691,6.055956862597707,132.04795218636787
3_kitti.txt,0.9082937045641075,0.23427026926982075,0.06610946939352025,0.8775619036210698,0.0027984979582138087,12.018521971406845,1135.1964963610874
4_kitti.txt,0.617871571364202,0.15999701860727017,0.06081554740873504,0.5967966426990462,0.0016943739083334932,16.75933300497972,522.2549012616932
5_kitti.txt,0.4166615809313556,0.11840039805903706,0.06313127336485856,0.3994849418484734,0.00160302854297288,11.04843172047137,239.7510916464431
6_kitti.txt,0.8131072271366561,0.2098486553885332,0.06685109751724261,0.7855615218768587,0.0023794910441381012,12.701761739352763,891.8823964466914
7_kitti.txt,0.3135803117324028,0.11129635868742062,0.05698674511087856,0.2931650259650901,0.0014567395548332764,4.419081486046563,127.93072808995439
8_kitti.txt,0.516640510966246,0.16769340879711453,0.06857556269925671,0.4886679222309027,0.0009802779107745423,10.340630336700068,363.00768789719064
9_kitti.txt,0.8007896568591104,0.2108617939690569,0.0746573119663077,0.7725292087530949,0.003299223026745933,17.553360646886453,874.6841976623734
