,rmse,mean,median,std,min,max,sse
0_kitti.txt,42.68623099623803,33.821614144194854,27.36422599850317,26.042517799655837,0.9298809141624214,137.53762140881472,3604142.118361773
1_kitti.txt,44.43321820680013,33.36474188144303,21.589422213077516,29.344588587979835,3.9428936225938642,145.423202825948,4610015.905297622
2_kitti.txt,46.989942827851856,37.38844218601639,27.088238098144437,28.46329422023559,1.9619565388668039,139.1169737563446,5138143.349647058
3_kitti.txt,43.714200414739544,35.28919192705423,28.908976723042663,25.79930718130906,1.7063844094527179,136.4647641230881,3804664.25393893
4_kitti.txt,47.15326281471605,36.96307159539579,27.387639576823375,29.27732112587026,1.5965387010055292,143.10048926475017,5133900.318116136
5_kitti.txt,59.4824598038932,45.94132578324442,33.31625511872114,37.783033356250954,1.2988599602891646,198.3296239726277,8067011.695453636
6_kitti.txt,47.7323354452778,36.022464487131614,24.586504525351586,31.317054448556696,3.7769845056655105,145.56840857386578,5278996.837639232
7_kitti.txt,50.85924167929095,39.538272773763055,30.360139484839664,31.9904274785448,1.1115800068853254,148.78548365031267,6001056.9169266615
8_kitti.txt,46.17443578867741,37.01329554659982,29.013309010023015,27.606058631806654,2.4008855781160343,145.75396255305338,4336647.710499077
9_kitti.txt,52.38565316013884,41.4503894677998,31.797792896179494,32.03313706120703,1.1504873697995408,152.7910484704863,6309046.054476024
