,rmse,mean,median,std,min,max,sse
0_kitti.txt,10.385130557152664,8.504685617062,7.604733739573485,5.959971413022446,1.4057613332006558,58.12782089853034,42493.269055507764
1_kitti.txt,9.154887629754242,7.10938228641588,5.169559375912799,5.767898319060709,0.5043069518753309,81.63176720852469,39056.3768612571
2_kitti.txt,9.020863422970608,7.398165267134131,5.920633749308301,5.161698129110144,0.3910010824646779,46.197720019254,36293.68569556649
3_kitti.txt,9.04596980522569,7.438868183869534,6.369122564157438,5.147116654989323,1.405430918760869,45.89905695684493,36086.84024522121
4_kitti.txt,8.9618228809102,7.3463763044694925,5.305216213781069,5.132740451448402,0.3282921150140866,44.059705722198004,37426.4495165434
5_kitti.txt,10.467692690337898,8.348126665044129,7.428165328862138,6.315169945752266,1.1264137409654573,67.65042779081719,39774.85026414531
6_kitti.txt,8.698331334286397,7.030657285651197,5.808320291693159,5.121603863317459,1.275825795489562,44.31452092512744,34804.04528047314
7_kitti.txt,11.581573969420464,9.350690971743521,7.757773926858172,6.8335520748811085,1.4034702819694218,46.462336666636176,43459.04521736709
8_kitti.txt,9.216574012960873,7.265880502072606,5.554781207285058,5.670292502683334,0.8518864770365424,67.28078080499085,34912.49221645451
9_kitti.txt,10.333149478916086,8.527237029978933,7.410520645680369,5.836112300854041,1.3829179067867161,45.63988224583491,39186.049982379925
