,rmse,mean,median,std,min,max,sse
0_kitti.txt,1.4175412045336593,1.233895056867287,1.1200970773160097,0.6978008707283277,0.3450713221830295,4.5517395202004876,912.278072214035
1_kitti.txt,1.5970891798203135,1.3944145195977249,1.327830123517905,0.7786539641163888,0.2627564752999637,4.556462191133086,1155.464313279502
2_kitti.txt,1.9816001040251565,1.685198055806492,1.5527159007939186,1.042519297173213,0.20340985115134597,5.918975978967686,1767.03253752263
3_kitti.txt,1.4278654324636404,1.2557687242288287,1.1124432717933774,0.6795914982349902,0.2729235694363972,4.311310764094194,911.3434628713866
4_kitti.txt,1.5039499636076223,1.3045566627051735,1.0959239238797112,0.7483297447161302,0.2578403876079502,4.18823948726011,992.9589514425267
5_kitti.txt,1.550249344996873,1.3002647066376938,1.1482257607612127,0.8441473356799902,0.2000086888662333,5.413036585448138,1081.4728642484552
6_kitti.txt,1.4804711504629775,1.2696395957874056,1.1781343631409817,0.7614526407873082,0.28641435142039323,5.180662682133701,981.9240826542211
7_kitti.txt,1.418836146930775,1.2371564507638935,1.108544902528826,0.6946509398040529,0.1267277381499451,4.087595562789496,905.8932053268155
8_kitti.txt,1.618312041870364,1.3857201312333254,1.1425786286182116,0.8358908916583084,0.03734121777446226,4.03628218134072,1194.2338423773576
9_kitti.txt,1.317359419605534,1.1246427428620753,0.9949206002310731,0.6860135139711876,0.24587668504336446,4.579029058685578,780.9461281905432
