,rmse,mean,median,std,min,max,sse
0_kitti.txt,40.29485727026022,31.822708805378834,23.608891667426114,24.718226609502302,0.7947680609517724,118.96459345895029,4562528.218030108
1_kitti.txt,41.50994511752657,32.84065164721677,25.589944533241727,25.388326905218214,0.7231699626698694,130.8172266202572,4883196.090732633
2_kitti.txt,37.135988337093075,29.026463912598913,22.5709513019811,23.163463093918093,1.4106201388573167,116.28502548144876,3887631.1143292775
3_kitti.txt,36.70446062864386,28.93055766428725,21.491795593377816,22.588498473183595,0.5276206371218294,111.94220454715936,3792417.0655616634
4_kitti.txt,39.898899822252034,32.121680157755634,25.63913799446466,23.66685173124958,0.8042007974304506,125.52498688090989,4501956.00146982
5_kitti.txt,40.26510715582918,33.074430931907656,25.80992704602576,22.96433915445589,1.1242765844045277,112.05229611834245,4555793.580499841
6_kitti.txt,37.47934397308607,29.716377601613676,21.88982846582542,22.839398566757755,1.2334547819143535,114.74016283980191,3948615.14249931
7_kitti.txt,38.03195070424419,30.399959173352308,22.16198531690196,22.853265776001745,0.6679682333619587,123.29168368739954,4071698.4073517183
8_kitti.txt,42.49748925516735,34.37216419703989,27.096006367578287,24.991817088895186,0.7385939476618698,128.33318140226137,5089411.119054456
9_kitti.txt,39.00480382503118,30.93003858728986,23.33036420196374,23.763573687851064,1.7717759091451013,117.97441425201835,4278105.716658818
