,rmse,mean,median,std,min,max,sse
0_kitti.txt,26.744553975018764,24.270893092831173,23.184671970115893,11.233651044920881,1.924782484457702,69.10272088737058,2745926.0113518145
1_kitti.txt,17.37135245314164,15.586973132649229,14.358954097711358,7.668777908724521,1.8498642816876052,54.86495079168696,1157566.266892672
2_kitti.txt,27.398431760940937,24.29151862382098,23.00339216770244,12.67265504570749,1.8755148783890547,77.93254629313942,2871328.290817934
3_kitti.txt,27.950820207555946,25.500250220017733,24.06211782107357,11.444893577120034,2.5317310978245717,79.70957992046984,2986712.4431017754
4_kitti.txt,27.447466225002987,24.604168387121142,23.895685983487738,12.165455197026882,1.627623538436559,79.52920279738456,2880861.6499083275
5_kitti.txt,25.052573600059358,22.289552083601258,19.3178397779349,11.437102425825259,3.4035543969679787,67.77568203321326,2412615.270683687
6_kitti.txt,23.670429100950795,21.577596907061963,21.460804305437286,9.731213980767683,3.519547183453999,72.56859563658561,2135262.19387998
7_kitti.txt,20.56913916518528,18.427683168952186,16.627206605418706,9.138379452697034,2.186496085371521,59.94066932619431,1636087.042349467
8_kitti.txt,27.47963319746551,24.592163012896933,22.591499075243547,12.261963913433798,4.080935702580059,70.89851599211828,2883087.2588675553
9_kitti.txt,24.763361442412407,22.00204098328251,21.759992490836108,11.363725731357409,0.790365520723519,53.497921756438146,2344968.84340298
