,rmse,mean,median,std,min,max,sse
0_kitti.txt,2.568841151879227,2.444168299914034,2.4702730874670613,0.7905606777999619,0.08481961279639166,4.1059879245201865,3471.04499824739
1_kitti.txt,2.838524485397918,2.5894562087976207,2.5502705375077848,1.162728599855946,0.44017062570121906,5.714579727373632,4109.182839643793
2_kitti.txt,4.092124823089324,3.607414374131306,3.387803421207562,1.9318506932614299,0.47217374062662637,8.351061776294559,8473.215697278376
3_kitti.txt,2.351811179034067,2.20564336380481,2.2947576403476804,0.8161820713133852,0.7498386953328844,4.257537833940594,2865.0661957077364
4_kitti.txt,2.414532343046962,2.2724139395438576,2.263753540887743,0.8161503066142997,0.7501760100241334,4.2437780306524795,2990.7727814729838
5_kitti.txt,2.714495925394282,2.5712369746390538,2.5642910888441,0.8701888009111397,0.29892688594801387,6.990906726060572,3868.456267715634
6_kitti.txt,1.913196624756199,1.7332789061663036,1.9685168123579087,0.8099787394848419,0.171888233759423,2.969743403838927,1907.0274103138045
7_kitti.txt,1.7657695769750061,1.5638113740828608,1.6258717271878937,0.8200220638858243,0.10360003831950056,3.275071448163116,1605.7402324698032
8_kitti.txt,1.9888550769627829,1.748937128343363,1.8285271609574927,0.9469759438669533,0.01475796549464127,3.3860586705963605,2037.105426337728
9_kitti.txt,2.2358328695372616,2.0695335725810757,2.2119369667502897,0.8461556668031226,0.25126782596706476,3.5048144764662466,2574.458539559161
