,rmse,mean,median,std,min,max,sse
0_kitti.txt,0.09361373537858282,0.06563623883073447,0.042291422112731236,0.06674889964400996,0.004770640187097532,0.45623859558297053,5.547315408819331
1_kitti.txt,0.10194747181694759,0.06937519416636208,0.0384018777384786,0.07470187042000276,0.002499360090346529,0.5710484497101626,6.454231233127608
2_kitti.txt,0.10135755696234011,0.0730605302674004,0.04661296769666845,0.07025320825713435,0.0057701756268966516,0.4013743358449334,6.523580014392502
3_kitti.txt,0.09580413973358752,0.07065105608132081,0.048925136902592,0.06470596158536573,0.0028462688689743,0.5605307640042989,5.727342310617885
4_kitti.txt,0.12773885298104182,0.0828685910531004,0.047947490612649676,0.09721116796842956,0.002277153015530051,0.6520650853956329,10.198259100570136
5_kitti.txt,0.11049706392432063,0.07984251979124918,0.04906313498549322,0.07638568693989327,0.008476691453394634,0.4272410982072188,7.606581507662833
6_kitti.txt,0.10228220428471878,0.07469653599805087,0.05138314796156679,0.06987186002413874,0.0047267685345229946,0.44130869727895117,6.42345267839134
7_kitti.txt,0.11842665551532129,0.08956654786074679,0.06160356719828763,0.0774771336644118,0.004805454326069716,0.43263223184387967,8.709445969394183
8_kitti.txt,0.0963857742516997,0.07420277346503833,0.053797251204132944,0.06151557435475849,0.002520117795356739,0.31632479834540767,6.168704405458146
9_kitti.txt,0.11817317536674973,0.07668521736073557,0.03917729666133191,0.08991260653877924,0.0048990744616927645,0.6168948666869254,8.797886607044168
