,rmse,mean,median,std,min,max,sse
0_kitti.txt,5.631864794369626,4.675515042256869,3.9659577824094114,3.139659241333329,0.946890319921185,16.26765062528554,20109.14927334606
1_kitti.txt,5.753413523454703,4.60189335554978,3.744344534721722,3.4531644496053535,0.23377802188168886,17.036348115887726,20589.299180904047
2_kitti.txt,6.236690798975215,5.088314713158933,4.324255723059846,3.6062952599409317,1.0422492704144408,18.412401930343375,24738.05450960606
3_kitti.txt,5.233720743932951,4.3971261725763355,3.583505741641803,2.8385056364076973,0.4025926840966535,14.520642505946382,17119.895515921296
4_kitti.txt,7.1128644073687965,5.533331316852787,4.2298120573403795,4.4693494622316186,0.5135238961099277,22.054038867976953,31671.117888586276
5_kitti.txt,6.49114228731451,5.3143706447245025,4.250134842475733,3.7272500378500406,0.17678010756853718,18.555555000539623,26292.19519315749
6_kitti.txt,6.028159577758069,5.050499570419597,4.228822304633443,3.2910730748659818,1.1546061694748073,16.93702781881881,22348.305355373555
7_kitti.txt,7.040651161557879,5.891956665405363,4.71320714332003,3.854298306012604,0.43659322927768895,19.391036001502876,30833.018180380204
8_kitti.txt,6.096105957437381,5.107415165012624,4.288072029162818,3.3281854179871946,0.5521590263517315,16.864701678850835,24713.067716461843
9_kitti.txt,6.284037184081113,5.0485661445458225,4.09339795388685,3.741804807183266,1.3726837760641393,18.84602428150249,24917.636821806784
